customer_id,age,tenure_months,monthly_charges,login_frequency,support_tickets,payment_failures,usage_hours,contract_type,subscription_type,churn
15510,39,5,76.62,5,1,1,55.53,Yearly,Standard,0
15511,55,50,145.58,30,2,0,54.03,Monthly,Premium,0
15512,48,24,45.37,9,2,1,14.23,Yearly,Premium,1
15513,31,47,24.42,5,1,0,61.0,Monthly,Premium,1
15514,41,18,75.54,4,2,0,42.84,Monthly,Standard,0
15515,67,28,95.1,13,1,0,65.71,Monthly,Standard,1
15516,66,5,58.68,20,5,0,88.91,Monthly,Premium,0
15517,49,30,90.43,17,2,1,31.55,Monthly,Premium,0
15518,53,1,143.94,26,1,1,35.38,Two Year,Premium,0
15519,49,46,60.53,20,2,0,68.0,Monthly,Premium,0
15520,32,69,60.23,12,4,0,94.97,Monthly,Standard,0
15521,60,31,82.76,30,2,1,49.13,Monthly,Standard,0
15522,52,70,86.99,20,1,0,17.76,Yearly,Standard,0
15523,20,56,20.18,25,3,0,93.57,Monthly,Basic,0
15524,33,28,100.06,27,2,2,47.51,Monthly,Premium,0
15525,22,16,149.66,20,0,0,46.61,Monthly,Basic,0
15526,38,54,57.96,7,0,1,54.44,Monthly,Premium,0
15527,27,53,102.01,1,1,1,26.0,Monthly,Basic,0
15528,36,12,20.6,30,3,1,78.68,Two Year,Standard,0
15529,42,20,98.56,16,1,0,64.46,Monthly,Premium,0
15530,21,34,78.12,7,0,1,95.53,Yearly,Premium,0
15531,46,53,88.94,30,0,1,21.18,Yearly,Premium,0
15532,36,64,90.71,2,0,0,62.29,Yearly,Standard,0
15533,60,23,43.0,12,2,0,52.15,Monthly,Standard,0
15534,19,27,120.1,11,3,1,89.58,Monthly,Premium,0
15535,27,17,92.21,8,1,0,4.01,Two Year,Basic,0
15536,60,48,55.13,1,2,0,76.32,Two Year,Standard,0
15537,42,21,141.86,26,2,0,62.68,Yearly,Basic,0
15538,37,50,21.66,3,1,0,61.15,Yearly,Basic,0
15539,65,40,114.37,8,5,0,87.66,Monthly,Standard,0
15540,36,3,69.56,26,3,0,59.39,Yearly,Standard,1
15541,40,17,87.93,8,3,0,71.88,Yearly,Standard,0
15542,41,61,57.9,11,1,1,64.93,Yearly,Standard,0
15543,28,50,61.76,29,2,0,7.88,Yearly,Basic,0
15544,63,6,21.97,21,2,0,12.17,Monthly,Premium,0
15545,51,28,114.88,5,4,1,34.51,Monthly,Premium,0
15546,45,55,112.4,8,0,3,67.89,Yearly,Premium,0
15547,22,58,105.07,26,1,0,3.62,Monthly,Basic,1
15548,22,45,134.13,21,2,0,77.49,Monthly,Standard,0
15549,68,19,137.16,9,5,0,21.1,Yearly,Basic,1
15550,38,29,92.34,17,2,1,56.39,Monthly,Premium,0
15551,29,23,109.03,5,2,1,20.91,Two Year,Premium,1
15552,67,32,21.43,19,1,2,18.42,Monthly,Standard,0
15553,21,10,130.02,19,1,1,34.08,Yearly,Basic,0
15554,66,49,126.13,2,3,3,92.23,Yearly,Premium,0
15555,59,65,22.63,19,1,0,24.55,Monthly,Standard,0
15556,37,29,90.57,23,3,1,5.8,Two Year,Premium,0
15557,55,59,137.87,15,1,0,88.34,Monthly,Standard,1
15558,42,45,43.58,8,0,1,44.45,Monthly,Basic,0
15559,31,67,65.84,28,3,1,62.48,Monthly,Standard,0
15560,28,51,63.04,24,0,1,88.69,Monthly,Premium,0
15561,49,11,66.27,27,1,1,75.81,Two Year,Premium,0
15562,28,6,25.45,8,0,0,79.85,Monthly,Standard,1
15563,35,67,56.27,1,2,0,48.53,Monthly,Premium,0
15564,44,62,58.33,14,3,0,69.05,Yearly,Premium,0
15565,35,5,132.56,11,1,0,96.41,Monthly,Premium,0
15566,40,9,65.78,7,2,1,89.09,Two Year,Premium,0
15567,28,28,78.14,18,1,0,61.63,Monthly,Standard,0
15568,38,38,69.5,27,1,2,9.45,Monthly,Standard,1
15569,61,43,35.69,15,1,0,97.99,Yearly,Basic,0
15570,22,21,148.75,10,4,1,23.32,Yearly,Premium,0
15571,40,62,127.36,4,2,0,36.72,Monthly,Basic,0
15572,58,46,90.32,21,1,1,14.89,Yearly,Standard,0
15573,42,70,81.93,28,1,1,17.49,Monthly,Premium,0
15574,58,38,104.4,1,2,1,79.78,Monthly,Premium,0
15575,27,49,62.44,14,1,0,13.7,Yearly,Standard,1
15576,39,39,26.54,20,1,1,19.75,Two Year,Standard,1
15577,36,71,72.56,20,1,0,17.98,Monthly,Standard,0
15578,18,30,147.92,25,3,1,37.65,Two Year,Basic,0
15579,24,21,43.71,9,1,0,69.77,Yearly,Standard,1
15580,21,1,88.6,13,2,0,64.74,Monthly,Basic,0
15581,18,32,21.11,29,2,0,72.74,Monthly,Standard,0
15582,32,8,35.86,27,2,0,72.95,Two Year,Basic,0
15583,57,69,96.33,26,4,0,1.3,Monthly,Premium,0
15584,29,30,58.66,17,2,0,68.77,Monthly,Standard,0
15585,39,8,137.74,24,3,0,68.77,Yearly,Basic,0
15586,39,19,72.8,20,4,0,7.15,Monthly,Premium,0
15587,67,59,47.04,4,2,2,43.29,Monthly,Standard,1
15588,64,55,90.93,5,1,0,8.79,Monthly,Basic,0
15589,34,30,123.35,18,4,0,19.89,Yearly,Standard,0
15590,46,36,22.52,17,2,0,49.49,Monthly,Premium,1
15591,63,55,85.72,21,2,2,2.19,Monthly,Premium,0
15592,31,44,120.55,7,2,0,10.4,Two Year,Standard,1
15593,67,27,33.47,10,1,1,9.41,Yearly,Basic,1
15594,37,54,137.36,9,1,0,13.33,Monthly,Basic,0
15595,67,48,54.39,28,1,1,5.93,Yearly,Standard,0
15596,65,30,42.18,28,5,2,61.6,Monthly,Basic,0
15597,50,39,96.6,13,1,0,18.68,Monthly,Basic,0
15598,60,13,42.75,18,1,1,86.4,Two Year,Premium,0
15599,32,16,108.36,12,3,0,88.6,Monthly,Basic,0
15600,29,44,83.71,8,3,1,69.41,Two Year,Standard,0
15601,57,71,34.29,23,0,0,7.43,Monthly,Premium,0
15602,37,27,138.62,18,1,0,89.27,Yearly,Standard,0
15603,47,45,107.52,5,3,2,42.45,Two Year,Premium,1
15604,55,35,90.98,7,3,0,18.93,Monthly,Basic,1
15605,20,28,68.66,15,1,0,78.1,Monthly,Standard,0
15606,45,7,37.53,3,2,2,35.32,Yearly,Standard,0
15607,43,62,111.98,18,1,2,51.1,Monthly,Basic,0
15608,47,51,125.78,6,2,1,74.56,Monthly,Premium,0
15609,30,46,36.36,26,5,1,11.01,Monthly,Standard,0
15610,30,20,84.29,29,0,2,17.79,Yearly,Standard,0
15611,19,38,83.03,6,2,1,96.89,Yearly,Basic,0
15612,54,61,65.49,27,3,1,71.64,Monthly,Standard,0
15613,66,32,122.61,20,1,0,23.88,Monthly,Premium,0
15614,55,26,32.94,1,3,1,57.8,Monthly,Premium,1
15615,19,58,46.65,21,0,0,19.61,Monthly,Standard,0
15616,53,39,20.21,17,2,0,86.68,Yearly,Basic,0
15617,43,20,68.49,11,6,1,45.41,Monthly,Basic,1
15618,28,50,57.85,30,4,0,80.88,Monthly,Basic,0
15619,25,52,132.71,27,1,1,97.22,Two Year,Premium,0
15620,61,22,116.96,24,1,1,98.11,Two Year,Premium,1
15621,57,53,30.98,2,2,0,14.62,Yearly,Basic,0
15622,60,66,116.32,25,3,3,94.54,Yearly,Basic,0
15623,39,43,107.8,9,1,0,27.76,Two Year,Basic,1
15624,37,23,56.62,19,3,1,36.6,Yearly,Standard,0
15625,25,64,22.01,6,5,0,7.24,Monthly,Standard,1
15626,46,9,34.97,25,0,1,64.91,Monthly,Premium,0
15627,57,7,52.49,7,4,0,64.77,Monthly,Basic,0
15628,43,41,126.16,4,2,2,77.93,Monthly,Basic,0
15629,47,54,80.49,3,1,0,94.68,Monthly,Premium,0
15630,34,65,139.39,2,4,1,43.39,Yearly,Basic,0
15631,37,2,122.59,10,4,1,41.34,Yearly,Premium,0
15632,69,4,57.32,10,2,1,64.27,Yearly,Premium,0
15633,33,32,129.9,17,4,1,67.07,Monthly,Premium,0
15634,63,2,35.17,27,1,0,45.08,Monthly,Basic,1
15635,60,64,24.7,16,3,0,92.01,Monthly,Standard,0
15636,24,14,99.11,26,2,1,6.17,Yearly,Basic,1
15637,33,20,64.43,27,1,0,75.88,Two Year,Basic,0
15638,62,49,62.83,1,2,0,21.59,Two Year,Premium,0
15639,64,8,109.34,12,2,0,50.04,Monthly,Basic,0
15640,65,63,130.51,20,2,0,85.3,Yearly,Premium,0
15641,44,46,61.88,20,1,0,33.63,Monthly,Standard,0
15642,40,21,62.25,25,6,1,90.07,Monthly,Premium,0
15643,41,32,89.4,10,2,2,45.62,Yearly,Basic,0
15644,26,8,104.91,1,2,0,70.57,Two Year,Standard,0
15645,52,16,46.38,16,1,1,72.55,Yearly,Premium,0
15646,68,40,138.65,11,1,0,26.82,Monthly,Basic,0
15647,37,27,105.07,4,1,0,90.17,Monthly,Basic,0
15648,54,18,101.27,3,2,0,13.34,Yearly,Premium,0
15649,59,35,137.55,25,0,0,59.42,Two Year,Standard,0
15650,34,52,137.94,13,3,0,92.97,Two Year,Basic,0
15651,64,15,37.62,21,2,0,4.07,Yearly,Premium,0
15652,48,63,38.86,15,4,0,53.59,Yearly,Standard,0
15653,25,53,119.05,25,3,1,25.4,Two Year,Basic,0
15654,32,66,144.39,10,1,0,20.05,Two Year,Basic,0
15655,48,31,106.65,6,1,0,24.14,Two Year,Standard,0
15656,47,61,73.47,11,4,0,90.37,Yearly,Premium,0
15657,63,64,108.85,25,0,1,43.13,Monthly,Standard,0
15658,37,34,49.75,1,2,0,24.35,Monthly,Standard,1
15659,56,55,149.74,29,2,0,92.83,Monthly,Standard,1
15660,29,59,76.04,20,2,0,32.84,Monthly,Standard,0
15661,66,3,141.12,4,1,0,72.62,Monthly,Standard,0
15662,34,17,76.0,30,4,0,54.18,Two Year,Premium,0
15663,59,46,140.66,26,5,0,68.24,Yearly,Premium,0
15664,47,38,63.64,10,1,0,19.08,Monthly,Basic,0
15665,46,35,118.87,22,3,2,68.17,Monthly,Premium,0
15666,36,1,143.63,26,2,1,90.68,Two Year,Standard,0
15667,63,29,103.98,15,2,0,10.99,Monthly,Standard,1
15668,28,4,108.08,29,3,0,33.33,Yearly,Standard,0
15669,51,61,33.38,1,2,1,97.29,Monthly,Basic,0
15670,67,17,81.65,26,3,0,23.29,Monthly,Premium,0
15671,24,28,135.28,21,1,0,6.9,Monthly,Standard,0
15672,61,50,51.32,15,1,1,6.45,Monthly,Basic,1
15673,51,8,122.49,3,0,1,28.25,Yearly,Premium,0
15674,37,34,107.84,1,2,0,49.99,Monthly,Basic,0
15675,67,59,48.99,6,1,1,27.61,Monthly,Premium,0
15676,55,18,56.76,19,1,0,28.81,Yearly,Basic,1
15677,41,59,75.58,4,2,1,83.31,Monthly,Basic,0
15678,27,27,36.27,12,2,0,76.93,Two Year,Premium,0
15679,49,16,138.74,25,1,0,31.77,Monthly,Basic,1
15680,69,10,116.12,2,2,0,35.14,Monthly,Basic,1
15681,32,22,67.45,17,0,0,97.0,Monthly,Standard,0
15682,54,16,58.96,26,2,0,95.07,Yearly,Standard,0
15683,37,12,109.65,6,0,0,97.34,Monthly,Standard,1
15684,20,51,75.15,12,1,0,93.98,Monthly,Standard,0
15685,54,1,49.81,15,2,1,63.18,Yearly,Premium,0
15686,57,27,75.92,17,1,1,31.52,Two Year,Standard,0
15687,25,67,133.27,1,2,0,96.98,Two Year,Standard,0
15688,57,12,28.92,14,0,0,74.54,Yearly,Standard,0
15689,61,30,67.89,23,1,1,71.41,Monthly,Standard,0
15690,40,9,145.1,2,0,0,79.96,Two Year,Premium,0
15691,57,53,21.93,4,1,0,60.25,Two Year,Basic,0
15692,28,61,135.78,20,1,1,58.74,Monthly,Basic,0
15693,63,54,68.73,2,2,0,36.77,Monthly,Premium,0
15694,25,37,44.64,22,0,0,15.92,Monthly,Premium,1
15695,46,65,21.95,26,0,0,44.41,Monthly,Basic,0
15696,47,42,29.17,14,3,2,52.22,Monthly,Standard,0
15697,27,49,42.34,18,2,0,87.9,Monthly,Standard,0
15698,56,4,23.3,28,2,0,40.76,Yearly,Premium,0
15699,45,64,63.66,8,4,1,88.42,Yearly,Premium,0
15700,66,51,25.84,20,2,1,32.43,Two Year,Premium,0
15701,53,60,109.99,1,4,0,94.52,Monthly,Standard,0
15702,30,31,126.46,16,1,0,4.85,Yearly,Basic,0
15703,49,58,135.37,7,2,1,53.01,Yearly,Standard,0
15704,53,4,91.39,6,4,1,32.84,Monthly,Basic,1
15705,54,22,143.05,28,0,0,30.15,Two Year,Premium,1
15706,43,3,20.73,30,2,2,8.86,Monthly,Basic,0
15707,39,47,37.42,22,3,0,68.45,Two Year,Basic,0
15708,21,38,58.11,27,1,0,39.86,Two Year,Standard,0
15709,48,33,122.57,19,2,0,94.96,Monthly,Standard,0
15710,35,48,135.1,10,1,0,71.53,Monthly,Basic,0
15711,55,65,100.36,23,4,1,44.85,Yearly,Premium,0
15712,41,26,69.82,6,3,0,63.1,Monthly,Standard,0
15713,40,8,106.56,26,1,0,7.53,Two Year,Standard,0
15714,39,50,43.52,10,2,1,59.32,Yearly,Standard,0
15715,19,38,79.52,25,4,0,66.95,Monthly,Standard,0
15716,48,10,85.98,19,1,1,11.51,Two Year,Standard,0
15717,28,42,33.63,3,2,0,68.56,Monthly,Basic,0
15718,45,37,24.4,20,2,0,47.93,Yearly,Basic,0
15719,63,26,117.51,3,1,1,48.48,Yearly,Basic,0
15720,49,12,89.51,20,2,0,72.63,Monthly,Premium,0
15721,22,49,63.19,6,1,0,45.53,Yearly,Standard,0
15722,55,14,76.84,17,2,0,24.2,Two Year,Standard,0
15723,27,46,144.5,18,0,0,30.53,Monthly,Premium,0
15724,57,35,70.04,10,1,0,74.1,Yearly,Premium,0
15725,63,29,33.45,6,2,0,8.03,Monthly,Standard,1
15726,41,12,80.27,28,7,1,84.24,Two Year,Standard,0
15727,52,44,104.25,13,3,0,58.64,Two Year,Basic,0
15728,61,66,21.57,6,2,2,72.97,Monthly,Basic,0
15729,65,2,63.2,12,3,1,35.03,Two Year,Standard,1
15730,40,59,71.16,14,2,0,23.05,Monthly,Standard,0
15731,34,17,80.28,17,1,0,80.65,Monthly,Standard,0
15732,18,10,59.22,22,5,2,11.12,Monthly,Premium,0
15733,48,18,106.7,30,1,0,17.42,Monthly,Basic,0
15734,48,22,142.81,27,2,1,29.21,Two Year,Standard,0
15735,59,58,138.82,28,1,1,35.77,Yearly,Standard,0
15736,59,53,106.37,25,5,0,21.16,Monthly,Premium,0
15737,51,1,85.89,8,1,1,91.35,Yearly,Standard,0
15738,26,61,127.36,26,0,0,3.69,Yearly,Basic,1
15739,39,31,128.67,5,1,0,80.54,Yearly,Basic,0
15740,30,31,127.84,29,2,1,41.7,Yearly,Standard,0
15741,42,66,40.52,4,1,0,83.78,Monthly,Standard,0
15742,65,19,23.31,6,1,0,79.8,Monthly,Basic,0
15743,35,53,147.82,11,0,0,12.98,Monthly,Premium,0
15744,68,22,144.76,30,2,3,66.98,Monthly,Standard,0
15745,29,23,93.37,28,3,1,38.47,Monthly,Standard,0
15746,57,15,149.1,5,2,0,82.28,Monthly,Premium,0
15747,34,26,120.17,29,1,2,85.25,Monthly,Standard,0
15748,32,3,87.26,22,1,2,19.72,Yearly,Premium,0
15749,59,20,70.61,14,4,1,48.39,Two Year,Basic,0
15750,32,40,97.07,30,0,1,59.85,Yearly,Premium,0
15751,32,39,87.05,10,2,0,54.86,Monthly,Standard,1
15752,56,18,149.19,11,0,0,25.93,Yearly,Standard,1
15753,30,41,83.76,3,2,3,27.98,Yearly,Standard,0
15754,34,70,128.67,23,3,0,85.96,Two Year,Premium,0
15755,49,27,125.77,8,3,1,4.24,Monthly,Standard,0
15756,26,15,29.28,21,1,1,26.97,Monthly,Standard,0
15757,57,37,31.31,5,3,1,23.08,Monthly,Standard,1
15758,37,58,105.78,28,3,1,37.7,Yearly,Premium,0
15759,43,5,53.68,20,2,0,68.92,Monthly,Basic,0
15760,44,7,105.48,26,3,1,53.69,Monthly,Premium,0
15761,38,41,38.8,21,3,0,54.52,Yearly,Premium,0
15762,35,10,71.62,28,3,0,73.4,Yearly,Basic,0
15763,30,62,33.32,10,4,0,81.4,Monthly,Standard,0
15764,33,26,56.67,27,0,0,16.83,Monthly,Standard,0
15765,26,68,31.48,8,1,0,11.7,Monthly,Premium,0
15766,29,24,146.18,21,5,0,30.82,Two Year,Standard,0
15767,61,41,71.36,9,4,0,82.93,Monthly,Basic,0
15768,55,65,137.15,29,2,0,54.63,Two Year,Standard,0
15769,36,17,146.25,28,2,0,15.14,Monthly,Basic,0
15770,24,24,138.24,29,0,0,17.21,Two Year,Basic,0
15771,52,27,79.14,15,1,0,89.93,Monthly,Standard,0
15772,65,7,121.26,1,5,2,37.33,Monthly,Premium,1
15773,35,12,39.98,23,1,0,26.27,Monthly,Standard,0
15774,33,3,32.33,5,2,0,69.68,Monthly,Premium,1
15775,56,10,134.0,15,4,0,86.22,Monthly,Standard,1
15776,21,33,24.05,4,3,1,44.8,Monthly,Standard,1
15777,42,46,146.4,19,2,1,79.32,Two Year,Premium,0
15778,49,59,107.38,28,0,3,43.57,Monthly,Standard,1
15779,57,52,74.55,10,3,2,69.45,Yearly,Premium,0
15780,30,6,38.38,23,3,0,57.91,Yearly,Basic,1
15781,62,2,114.02,28,3,0,89.55,Monthly,Basic,0
15782,34,29,93.2,2,4,1,33.18,Monthly,Standard,0
15783,66,40,112.45,5,6,0,77.27,Two Year,Premium,0
15784,54,61,74.33,18,1,0,68.71,Monthly,Premium,0
15785,23,68,28.61,23,3,0,84.04,Monthly,Basic,0
15786,36,68,60.95,6,2,0,61.15,Two Year,Basic,0
15787,30,29,60.95,29,3,0,46.55,Monthly,Basic,0
15788,43,62,21.13,10,4,0,5.9,Two Year,Basic,0
15789,31,60,21.25,15,3,0,84.13,Monthly,Basic,0
15790,48,41,63.0,23,0,0,91.08,Two Year,Premium,0
15791,21,65,114.59,28,1,1,45.52,Yearly,Basic,0
15792,56,64,101.13,9,2,0,23.0,Monthly,Basic,1
15793,25,63,51.07,13,0,0,65.07,Yearly,Basic,0
15794,42,48,98.36,18,2,0,13.05,Two Year,Standard,0
15795,30,20,104.16,25,1,0,5.04,Monthly,Premium,0
15796,49,37,87.93,7,5,1,29.72,Two Year,Premium,0
15797,55,64,87.78,2,3,0,68.31,Yearly,Premium,0
15798,55,5,68.07,16,4,1,81.61,Monthly,Standard,0
15799,45,34,36.04,26,4,1,16.53,Monthly,Basic,1
15800,47,39,70.11,2,0,0,94.67,Monthly,Basic,0
15801,20,67,64.89,4,6,2,55.66,Two Year,Premium,1
15802,45,62,96.96,2,0,0,92.6,Monthly,Basic,0
15803,20,24,131.31,17,3,0,15.83,Yearly,Basic,1
15804,62,3,68.8,6,1,0,46.34,Yearly,Standard,1
15805,51,71,112.27,10,2,0,43.65,Yearly,Premium,0
15806,33,67,125.54,14,2,0,41.76,Two Year,Premium,1
15807,39,50,47.53,27,0,0,93.15,Yearly,Basic,0
15808,49,29,137.21,15,1,0,85.09,Yearly,Basic,0
15809,55,32,29.16,21,2,0,79.63,Two Year,Basic,1
15810,25,39,137.22,12,4,0,29.33,Yearly,Premium,0
15811,25,9,41.27,19,0,2,34.57,Two Year,Standard,0
15812,23,14,63.83,11,1,0,26.67,Yearly,Basic,1
15813,31,68,98.68,1,1,0,79.55,Yearly,Basic,0
15814,49,64,137.74,25,1,1,39.89,Monthly,Basic,0
15815,52,20,53.24,8,4,3,97.89,Monthly,Premium,0
15816,27,28,119.26,22,4,1,37.07,Two Year,Standard,0
15817,20,14,112.36,6,4,0,17.81,Monthly,Basic,1
15818,29,44,40.76,12,3,1,93.06,Monthly,Basic,0
15819,66,39,82.33,20,3,0,78.49,Monthly,Basic,0
15820,48,28,82.6,16,3,0,58.74,Yearly,Premium,0
15821,46,64,59.6,29,2,0,85.99,Monthly,Standard,0
15822,22,32,121.39,18,2,1,95.0,Yearly,Basic,0
15823,69,9,140.37,12,2,2,86.28,Yearly,Basic,0
15824,42,28,113.15,20,0,0,90.55,Monthly,Premium,0
15825,58,17,146.48,30,1,0,27.85,Monthly,Basic,0
15826,48,55,26.56,2,3,0,51.57,Monthly,Premium,1
15827,38,10,24.84,29,1,1,79.73,Monthly,Standard,0
15828,37,6,136.2,7,1,0,53.08,Yearly,Premium,0
15829,56,48,136.71,9,0,1,64.54,Monthly,Standard,0
15830,39,67,33.93,29,3,0,92.36,Yearly,Basic,0
15831,21,41,66.47,18,1,0,30.24,Two Year,Standard,1
15832,30,60,128.6,9,0,1,54.4,Two Year,Basic,0
15833,62,42,36.71,25,2,1,56.79,Yearly,Premium,0
15834,59,71,54.77,8,1,0,36.59,Two Year,Standard,0
15835,67,28,108.53,1,2,0,37.46,Yearly,Basic,0
15836,66,13,147.65,5,1,0,77.13,Yearly,Premium,0
15837,37,15,123.63,16,2,1,93.02,Yearly,Premium,0
15838,69,36,121.05,14,2,2,63.74,Two Year,Basic,0
15839,30,15,64.55,26,6,0,49.31,Yearly,Premium,0
15840,34,56,105.97,13,4,0,75.29,Monthly,Basic,0
15841,53,4,34.7,29,2,1,99.78,Monthly,Premium,1
15842,50,52,148.99,11,3,0,9.16,Monthly,Premium,1
15843,18,10,82.48,20,0,0,65.51,Yearly,Standard,0
15844,32,45,103.05,23,0,0,56.05,Yearly,Premium,0
15845,30,29,133.9,13,0,0,61.41,Monthly,Standard,0
15846,34,53,20.13,27,1,1,3.26,Two Year,Basic,0
15847,41,29,146.88,15,3,0,95.61,Two Year,Basic,0
15848,25,23,66.69,30,4,0,9.45,Yearly,Basic,0
15849,67,57,64.15,24,1,1,31.44,Monthly,Basic,0
15850,44,50,38.86,30,2,0,30.53,Yearly,Premium,0
15851,62,21,131.56,26,2,0,73.58,Two Year,Basic,0
15852,40,43,133.21,27,3,0,67.42,Monthly,Premium,0
15853,63,10,22.6,16,1,0,7.11,Yearly,Premium,0
15854,25,30,27.24,13,1,1,15.82,Monthly,Basic,0
15855,25,51,139.38,8,1,1,32.56,Two Year,Basic,0
15856,43,33,35.97,18,2,0,70.71,Two Year,Basic,0
15857,64,18,100.72,19,2,0,92.99,Monthly,Premium,0
15858,30,22,100.55,29,1,1,32.23,Monthly,Premium,1
15859,56,64,133.06,26,2,0,53.03,Monthly,Basic,0
15860,54,21,94.45,15,3,0,37.89,Monthly,Standard,0
15861,66,1,76.42,10,1,0,58.16,Yearly,Standard,0
15862,45,15,146.67,23,1,1,63.17,Monthly,Basic,1
15863,42,36,49.75,4,1,0,52.31,Monthly,Basic,0
15864,33,47,54.15,6,3,0,39.51,Yearly,Premium,1
15865,19,54,31.02,8,5,1,88.1,Yearly,Standard,0
15866,35,32,146.79,24,1,1,80.39,Two Year,Premium,0
15867,34,58,111.83,7,4,1,99.84,Monthly,Basic,0
15868,47,46,21.57,29,3,0,41.86,Monthly,Premium,0
15869,56,54,111.56,12,1,1,4.84,Yearly,Basic,0
15870,30,33,72.54,18,2,2,65.49,Monthly,Basic,1
15871,49,39,145.78,18,5,1,78.56,Monthly,Basic,0
15872,67,23,56.06,19,0,0,93.74,Yearly,Basic,0
15873,46,43,112.34,4,2,0,2.03,Monthly,Premium,1
15874,63,55,101.57,1,2,1,88.08,Monthly,Premium,0
15875,47,2,21.57,5,2,1,52.16,Monthly,Premium,0
15876,35,66,135.08,30,2,2,38.11,Two Year,Premium,0
15877,30,38,38.15,7,3,1,22.97,Yearly,Standard,1
15878,60,29,106.27,28,2,0,81.6,Monthly,Standard,0
15879,38,67,120.82,26,3,2,37.01,Monthly,Premium,0
15880,47,71,102.02,11,2,0,60.85,Yearly,Premium,0
15881,38,36,32.62,21,0,0,51.66,Monthly,Basic,0
15882,65,29,146.77,30,2,1,27.05,Yearly,Standard,1
15883,34,37,50.79,23,2,0,78.99,Two Year,Standard,0
15884,57,45,101.62,21,1,0,30.52,Monthly,Premium,1
15885,36,16,123.63,11,4,1,78.94,Monthly,Premium,1
15886,69,31,142.1,10,1,0,41.54,Monthly,Premium,0
15887,32,34,98.52,24,3,0,3.98,Two Year,Basic,0
15888,26,50,53.68,7,4,1,76.98,Two Year,Basic,0
15889,69,65,128.76,16,4,2,90.03,Monthly,Standard,0
15890,27,62,41.22,30,0,1,12.86,Two Year,Standard,0
15891,61,43,22.9,1,1,0,58.94,Monthly,Basic,0
15892,48,56,138.06,27,3,1,8.1,Monthly,Basic,0
15893,40,15,94.8,1,1,0,83.16,Monthly,Premium,0
15894,69,48,29.05,12,1,1,98.81,Yearly,Basic,0
15895,47,49,95.36,16,3,1,50.0,Two Year,Basic,0
15896,50,44,38.85,5,2,1,32.03,Monthly,Premium,0
15897,69,10,24.08,14,2,0,84.73,Two Year,Basic,0
15898,26,20,35.15,18,3,1,52.56,Monthly,Premium,0
15899,64,70,120.76,9,0,2,45.45,Yearly,Basic,0
15900,18,8,118.24,2,0,1,23.55,Two Year,Premium,0
15901,61,45,98.56,12,1,2,61.99,Monthly,Standard,0
15902,52,34,47.21,25,2,0,61.03,Yearly,Premium,0
15903,28,51,116.07,10,1,2,27.02,Yearly,Premium,0
15904,51,4,73.05,2,0,0,21.93,Monthly,Premium,0
15905,33,39,86.4,15,1,0,44.42,Monthly,Premium,0
15906,26,24,136.69,4,0,1,45.63,Yearly,Standard,1
15907,49,55,79.52,19,2,1,13.71,Monthly,Basic,0
15908,32,26,101.43,22,3,1,28.33,Two Year,Basic,0
15909,29,25,145.03,4,0,1,16.87,Monthly,Premium,0
15910,50,36,78.68,25,2,0,90.24,Two Year,Premium,0
15911,62,71,92.89,9,1,0,8.36,Two Year,Basic,0
15912,31,58,95.97,13,2,0,88.0,Monthly,Standard,1
15913,25,12,51.29,10,1,1,53.26,Monthly,Premium,1
15914,25,1,115.8,14,1,2,66.87,Two Year,Premium,1
15915,44,50,114.46,25,0,1,92.4,Monthly,Standard,0
15916,29,25,47.76,3,1,1,37.17,Monthly,Premium,0
15917,18,5,21.73,3,1,0,70.56,Yearly,Standard,0
15918,60,68,149.86,20,0,0,67.5,Yearly,Standard,0
15919,57,6,95.61,16,0,1,98.85,Yearly,Basic,0
15920,59,26,43.53,9,2,0,5.56,Monthly,Standard,0
15921,68,55,56.86,14,2,2,46.09,Monthly,Standard,0
15922,28,39,100.31,22,4,1,98.97,Two Year,Standard,0
15923,56,9,37.89,16,0,1,33.46,Monthly,Premium,0
15924,60,45,24.85,9,3,0,96.6,Yearly,Basic,0
15925,48,14,123.8,24,3,1,81.86,Monthly,Premium,0
15926,34,55,113.06,23,1,0,34.59,Monthly,Premium,0
15927,50,9,60.25,29,4,1,3.88,Monthly,Basic,0
15928,49,15,27.6,5,0,1,28.75,Monthly,Basic,0
15929,46,37,83.22,13,1,0,13.25,Monthly,Standard,0
15930,38,50,55.9,15,4,0,43.42,Two Year,Basic,1
15931,38,21,71.71,25,2,2,94.01,Monthly,Premium,0
15932,57,57,55.62,4,2,1,51.75,Yearly,Standard,0
15933,40,19,42.78,14,1,0,45.3,Two Year,Standard,0
15934,23,58,70.31,20,4,0,22.36,Monthly,Basic,0
15935,39,6,145.44,24,1,1,62.52,Monthly,Premium,0
15936,67,4,54.61,20,1,3,46.08,Two Year,Standard,0
15937,55,43,63.68,7,2,1,77.5,Yearly,Basic,1
15938,54,42,62.8,4,1,2,52.1,Yearly,Standard,0
15939,62,3,82.44,27,1,0,88.77,Yearly,Basic,1
15940,68,1,129.66,17,4,0,78.52,Two Year,Premium,1
15941,25,55,72.28,26,1,2,15.36,Monthly,Basic,0
15942,58,15,124.8,9,2,0,14.46,Monthly,Basic,0
15943,66,47,34.95,4,2,0,3.41,Monthly,Premium,0
15944,52,46,136.34,3,1,0,37.53,Monthly,Premium,0
